date,headline,score
2026-09-09,"Apple Unveils Its First Foldable Smartphone, iPhone 18 Pro Handsets",0.0
2026-09-09,Apple Stock's iphone Curse Has Held for Nearly 20 Years - Apple (NASDAQ:AAPL),0.0
2026-09-09,Oil Surge and Carry Trade Weigh On Stocks; Apple Bets Big On $2K Foldable iPhone,-0.7640570998191833
2026-09-09,10 Information Technology Stocks Whale Activity In Today’s Session,0.0
2026-09-09,Apple Finds Advantages Across Fintech In Search Results,0.8811958432197571
2026-09-09,"Apple iPhone Duo Starts at $1,999 With 7.6-Inch Foldable Display: AAPL CEO John Ternus Says No More ‘Two",0.0
2026-09-09,Huawei Just Fired Its Biggest Shot Yet at Apple — Mate XT2 Tri-Fold With In-House Chip Debuts Ahead of iPhone Launch,0.8025227189064026
2026-09-09,Apple stock: what a foldable iPhone really means for it,0.0
2026-09-09,"Forget VUG. Vanguard’s Value Fund Is Beating Its Growth Twin by 11 Points This Year, With None of the Magnificent Seven",0.9444875717163086
2026-09-09,Apple Is Chasing Elon Musk's Neuralink Vision—Differently,0.0
2026-09-09,Apple's 'Surprise and Shine' Moment Belongs to John Ternus,0.0
2026-09-10,BofA cuts Apple stock price target to $370 on margin pressure,-0.916060745716095
2026-09-10,"Rogers to Offer iPhone Duo, iPhone 18 Pro, iPhone 18 Pro Max, Apple Watch Series 12, and Apple Watch Ultra 4",0.0
2026-09-10,Apple Redefines Foldables With iPhone Duo,0.0
2026-09-10,iPhone 18 Pro Debuts C2 Modem As Apple Keeps Weaning Off Qualcomm — Pro Max Isn't Ready to Let Go,0.0
2026-09-10,"Apple Share Price Today (AAPL) | Live Chart, News & Stock Market",0.0
2026-09-10,Apple Just Raised iPhone Pro Starting Prices by $100. Its Memory Costs Are Rising Even Faster.,0.7917066216468811
2026-09-10,Apple iPhone Duo has 2 problems: Small hands and next-gen expectations,-0.6713780760765076
2026-09-10,Apple Finally Folded. But Is the New iPhone Enough for Traders?,0.0
2026-09-10,"The Zacks Analyst Blog Highlights AAPL, GXPT, VGT, FTEC, TRUT, TOPT, MGK",0.0
2026-09-10,Apple: 'One More Thing' Changes The AI Story (NASDAQ:AAPL),0.0
2026-09-10,"Apple Foldable iPhone Could Drive 20% Of Revenue, Ives Says - Apple (NASDAQ:AAPL)",0.0
2026-09-10,"Dow Jones Futures: S&P 500 Breaks Support As Oil Prices, Yields Surge; Oracle Jumps Late With CPI Inflation Due",-0.6601466536521912
2026-09-10,Why hardware will attract buyers to Apple's new lineup over AI features,0.0
2026-09-10,iPhone 17 Makes Apple History With Record First-Year Revenue,0.8888049721717834
2026-09-10,"Dow, S&P 500, Nasdaq Futures Edge Higher Ahead Of PPI, Jobless Claims: NVDA, AAPL, META, ORCL, TSM, TSLA, SLS In Focus",0.0
2026-09-10,Apple stock rises. iPhone 18 Pro and foldable Duo debut under new CEO,0.801353931427002
2026-09-10,"Wall Street analysts predict Apple iPhone Duo will be a top seller, despite being heavy and costing up to $3,200",0.9370831251144408
2026-09-10,"AAPL: Apple Stock Slips After $1,999 Foldable Duo, iPhone 18 Fail to Wow Wall Street",-0.9522346258163452
2026-09-10,"Apple debuts the iPhone Duo, its first foldable, priced at $1,999",0.6565092206001282
2026-09-10,Meta's Muse Cracks the AI-Monetization Wall as Oil Holds Above $100 and Apple Unfolds the iPhone Duo,-0.5831409096717834
2026-09-10,"Apple Unveils Foldable iPhone, But Stock's Muted Reaction Raises Questions",-0.784730851650238
2026-09-10,"Apple Foldable iPhone Could Be a ‘Must-Have,’ Gary Black Says - Apple (NASDAQ:AAPL)",0.0
2026-09-10,"Apple Jumps as $1,999 Foldable Forces Samsung Onto Defense",0.5810297131538391
2026-09-10,Apple's iPhone Duo Distracts From Wearable AI Advancements,0.0
2026-09-10,AT&T CEO drops a hot take on the new Apple iPhone Duo,-0.5879267454147339
2026-09-10,"Oracle, SpaceX, Cooper Cos., Macy’s, Apple, Navan, and More Stocks That Explain Today’s Market",0.0
2026-09-10,Apple (NASDAQ:AAPL): Foldable Device Reveal Puts At The Center Of A Turbulent Session,0.0
2026-09-10,"Apple’s Foldable iPhone Could Trigger a Massive 'Upgrade Cycle,' Says Gary Black — But This One Problem C",-0.7641708850860596
2026-09-10,Apple launches iPhone 18 Pro and iPhone 18 Pro Max,0.0
2026-09-10,"Stock Market Today: Dow Drops 300 Points As Oil, Yields Pop; Nvidia Slides While Apple Gains",-0.9619516730308532
2026-09-10,"Apple stock set for a big move post-fall event, with a 15% upside target driven by Siri AI upgrades.",0.9253114461898804
2026-09-10,"Apple Stock Alert: UBS Issues Urgent Message After $1,999 Foldable iPhone Launch",0.0
2026-09-10,Apple’s 19-year path from a $499 iPhone to a $2K foldable (AAPL:NASDAQ),0.0
2026-09-10,Meta Shares Rise as Muse Cracks App Store's Top Three,0.8831546306610107
2026-09-10,"Apple (AAPL) Insider Sale: SVP, General Counsel and Government A",0.0
2026-09-10,"Apple's $1,999 iPhone Duo Came Too Cheap for Wall Street",-0.7168668508529663
2026-09-10,"Apple rises as Wall Street dissects new iPhones, AI push (AAPL:NASDAQ)",0.796045184135437
2026-09-10,Prediction: Apple Stock Could Be Headed for a Big Move After Yesterday’s Event,0.9088839292526244
2026-09-10,BofA Tweaks Apple Stock Price Target After Ternus Debut,0.0
2026-09-10,Apple Stock Options Stay Hot After Product Launch,0.0
2026-09-10,Apple Is Betting That Big Screens Can Outshine AI,0.723155677318573
2026-09-10,Apple (NASDAQ: AAPL) legal chief sells shares under pre-set plan,0.0
2026-09-10,"Apple, IBD Stock Of The Day, Rebounds Bullishly After iPhone Duo Debut",-0.7953116297721863
2026-09-10,Apple: All The Exciting Products And Services Pressuring Margins (NASDAQ:AAPL),0.0
2026-09-10,Josh Brown says Apple's stock chart just gave you a classic 'tell.' What it means,0.0
2026-09-10,Apple stock outlook: Can the foldable iPhone drive new growth?,0.0
2026-09-10,Apple’s New CEO Signals Heavy iPhone Reliance: Do You Buy It?,0.0
2026-09-10,"Apple Prioritizing Volume Over Margins With Modest Pricing Strategy, Morgan Stanley Says",0.7534307837486267
2026-09-10,Oppenheimer reiterates Perform on Apple stock after iPhone event,-0.8608752489089966
2026-09-10,"Here's How Much Money You Would Have Today If You Had Invested $10,000 in Apple Stock 10 Years Ago",0.0
2026-09-10,"Apple Foldable iPhone Is Biggest Launch Since Watch, AirPods, Says Analyst – But Retail Thinks It’s ‘Too Expensive’",0.0
2026-09-10,"Apple's Foldable Duo Represents 'Notable Form-Factor Change' for iPhone Lineup, UBS Says",0.8852302432060242
2026-09-10,Apple (AAPL) Stock Looks Above Fair Value After Strong Run,0.9460017681121826
2026-09-10,Apple’s New CEO Opened With a Foldable iPhone. The Real Story Is What He Cut,0.0
2026-09-10,Apple's AI Strategy And New Products (NASDAQ:AAPL),0.0
2026-09-10,Apple's AI strategy took center stage at its iPhone Duo event,0.0
2026-09-10,AAPL’s Foldable iPhone Has Wall Street Split — Retail Calls Duo Reveal A ‘Modern Day Steve Jobs Moment’,0.0
2026-09-10,Apple is walking a ‘tightrope’ when it comes to the prices of its new iPhones,0.0
2026-09-10,"Apple: The Products Are Great, The Price Is Not",0.0
2026-09-10,Apple stock at $315 as company unveils iPhone Duo,0.0
2026-09-10,Can Apple's Foldable iPhone Fuel the Next Growth Cycle for the Stock?,0.0
2026-09-10,Is Apple Inc (AAPL) Overvalued After 3.6% Rally? GF Value Says O,0.549549400806427
2026-09-10,Apple catches up in foldables. Wall Street likes it,0.6304072737693787
2026-09-10,Apple To $370? Here Are 10 Top Analyst Forecasts For Thursday,0.0
2026-09-10,Melius sees Apple stock iPhone Duo driving revenue upside By Investing.com,0.0
2026-09-10,Apple’s New iPhone Cycle Is Hiding The Bigger Test (NASDAQ:AAPL),0.0
2026-09-10,UBS reiterates Apple stock neutral rating on foldable iPhone launch,0.0
2026-09-10,ChatGPT predicts Apple stock price after iPhone Duo launch,0.0
2026-09-10,Tech Millionaires Are Pooling Seven-Figure Nvidia and Apple Stakes Into Exchange Funds to Diversify Without Selling a Share. The Seven-Year Lockup Is the Price,0.0
2026-09-10,Apple Stock Tests Key Support as iPhone Duo Launch Puts $318.64 Back in Focus,0.8299957513809204
2026-09-10,Apple Inc Stock (AAPL) Moved Up by 3.29% on Sep 10: Key Drivers Unveiled,0.941920280456543
2026-09-10,"Apple stock price near $316 on Sept. 9, per Apple investor page",0.0
2026-09-10,Apple is Testing its Loyalty in India with 40% Price Hike,0.7856265306472778
2026-09-10,"Apple (AAPL) Stock Price Today, September 9, 2026: Down to $316.22",-0.9429747462272644
2026-09-11,Why the new foldable iPhone could be a game-changer for Apple stock,0.0
2026-09-11,Apple's $164 Billion Rally Hinges on iPhone Duo Adoption Among 6 Million Premium Buyers,0.0
2026-09-11,Apple Stock Recovers Toward Record-High as Foldable iPhone Brings Analyst Upgrade for AAPL,0.9289413690567015
2026-09-11,Wall Street sets Apple stock price target after iPhone Duo reveal,0.0
2026-09-11,Apple Stock Jumps 3.6% After Its Event—What AAPL’s $164 Billion Gain Prices In,0.565697968006134
2026-09-11,Apple: Why iPhone Duo Will Likely Dominate The Foldables Market (NASDAQ:AAPL),0.0
2026-09-11,Apple Inc (AAPL): GF Score of 95 Signals Strong Outperformance P,0.9557531476020812
2026-09-11,AAPL Looks 14.5% Overvalued on GF Value™ as Insider Selling Pers,-0.9011584520339966
2026-09-11,Are Value ETFs the New AI Trade?,0.0
2026-09-11,"Kalshi Eyes 24/7 Leveraged Bets on TSLA, NVDA and AAPL With New Perpetual Futures Push: Report",0.0
2026-09-11,Why This Apple Supplier Is on Pace for Its Best 5-Day Stretch in 17 Years,0.5295175313949585
2026-09-11,Morgan Stanley renews Apple stock forecast after iPhone Duo launch,0.0
2026-09-11,Fantastic News for Apple Stock Investors!,0.0
2026-09-11,"Apple, Microsoft, and Nvidia Top the List of Largest Companies by Market Cap. Here's the One I'm Buying Now.",0.0
2026-09-11,Cook Hands Ternus Apple (AAPL) that Still has to Prove itself on AI,0.0
2026-09-11,Crypto Billionaire Finds iPhone Duo Pretty 'Good' For Gawking at Financial Charts — Crypto Prediction Market is Already Betting on The Next Big Apple Gadget,0.0
2026-09-11,"Apple’s Foldable iPhone Could Trigger a Massive 'Upgrade Cycle,' Says Gary Black — But This One Problem Could Cap 'Incremental Earnings' for 6 Months",-0.9671817421913147
2026-09-11,"Company News for Sep 11, 2026",0.0
2026-09-11,"Apple Advances 3% as First Foldable iPhone Arrives at Its Highest Price Ever; Skyworks Rallies 9%, Alphabet Ticks Up",0.7452138662338257
2026-09-11,Apple Watch Is Winning in a Shrinking Market,0.8912132382392883
2026-09-11,$SanDisk (SNDK.US)$ $Apple (AAPL.US)$ $Tesla (TSLA.US)$ $NVIDIA (NVDA.US)$ $Micron Technology (MU.US)$,0.6019918918609619
2026-09-11,Stock Market Today: Dow Soars 500 Points Amid Rate-Hike Bets; Apple Advances,0.5745442509651184
2026-09-11,"Apple’s Customers Can Take a Price Hike, Analyst Says Retention Hardly Moves",-0.4631397128105163
2026-09-11,Apple Is Coming for Samsung’s Foldable Phone Crown: iPhone Duo Could Capture Nearly 25% of the Market Wit,0.0
2026-09-11,What Put Apple (AAPL) in Focus?,0.0
2026-09-11,"Dow Jones Futures: $100 Oil, Surging Yields Pressure Stocks With Fed Rate Hike Seen. Apple, Moderna Are New Buys.",0.0
2026-09-11,"Apple Launches $1,999 Foldable iPhone Duo, but Analysts Question Its Mass-Market Appeal",0.0
2026-09-11,"Stocks Fall For Week As Oil Prices, Yields Soar, But End On High Note",-0.9585785269737244
2026-09-11,Should Qualcomm Stockholders Worry About Its Shrinking Revenue?,-0.9602196216583252
2026-09-11,Benchmark Assigns Buy Rating to SiTime (SITM) Amid Timing Technology Market Expansion,0.8486464619636536
2026-09-11,Xiaomi and Huawei Launch Foldable Smartphones Ahead of Apple’s Latest Product Launch,0.0
2026-09-11,"How a 66-Year-Old’s $800,000 in JEPQ and QQQI Pays $8,200 a Month, and the IRS Only Sees Half of It",0.0
2026-09-11,"SCHD’s 3% Yield Hides a $216,000 Decade-Long Performance Gap Investors Miss",0.6360568404197693
2026-09-11,What Did Dell Technologies Say Before Its Stock Quadrupled?,0.0
2026-09-11,Fidelity’s Answer to JEPI Pays Out Again on Sept 18. Here’s What $100K Has Collected This Year,0.0
2026-09-11,"Apple Stock Has Returned Nearly 1,200% in 10 Years. How High Can AAPL Go From Here?",0.0
2026-09-11,Bank of America resets Apple stock price target after iPhone Duo launch,0.0
2026-09-11,Morgan Stanley analyst offers new Apple stock forecast,0.0
2026-09-11,Apple CEO John Ternus Enters Role More Like Steve Jobs Than Tim Cook: Here's How,0.0
2026-09-11,Can Apple Stock’s Premium Survive The Memory Squeeze On Its Margin?,0.0
2026-09-11,Apple Stock Rises 4% Following New Foldable iPhone Duo Launch,0.906516969203949
2026-09-11,Can Apple Stock's Premium Survive The Memory Squeeze On Its Margin?,0.590372622013092
2026-09-11,Five Warning Signs the AI Stock Bubble Is in Its Final Stages,-0.6173152327537537
2026-09-11,How Far Could Alphabet Stock Move On You In A Year?,0.0
2026-09-11,‘You Have a Marriage Problem’: Ramsey to Mom Secretly Paying for Her Own Teens,0.0
2026-09-12,Broadcom vs. Micron Technology: Which Technology Stock Is a Better Buy in 2026?,0.0
2026-09-12,Foxconn Just Delivered a Major Bullish Signal for Nvidia Stock,0.9251145720481873
2026-09-12,CP Group leader tells of modernizing Boca’s Innovation Campus: ‘It became a place’,0.0
2026-09-12,"Sirius XM CEO Highlights Cash Flow Growth, New Sports Plans and Ad Expansion at Conference",0.0
2026-09-12,Qualcomm Lost Apple’s Modem Business. Amazon Just Offered a $60 Billion Escape Route.,-0.5150784254074097
2026-09-12,Tim Cook warns of US crisis: ‘I’ve never seen anything like it’ and Musk agrees. Shockproof your hard cash today,0.0
2026-09-12,$2.3 Billion in Daily Profits: Why Betting Against the Magnificent 7 Keeps Failing,0.0
2026-09-12,"Apple, Taiwan Semi Lead Five Stocks Near Buy Points",0.0
2026-09-12,Jim Cramer Flips the Script: Why Older Investors Should Ditch Growth Stocks for 30-Year Treasuries,0.0
2026-09-12,Apple Inc. (AAPL) Stock Price & News,0.0
2026-09-12,Jim Cramer Highlights Affirm (AFRM) and Its Strong Merchant Network,0.7470067739486694
2026-09-12,"Benzinga Bulls and Bears: GameStop, Marvell, Robinhood",0.0
2026-09-12,Why Is Apple (AAPL) in Focus?,0.0
2026-09-12,"Key deals this week: META, ADI, BSP, AAPL, and more (META:NASDAQ)",0.0
2026-09-12,"GameStop, Oracle, Apple and More: Five Stocks Investors Couldn't Stop Buzzing About This Week",0.0
2026-09-12,Apple and Taiwan Semiconductor Manufacturing Just Announced a Cutting-Edge Chip. 1 Stock Offers Far Greater Upside.,0.7412920594215393
2026-09-12,Prediction: Nvidia Will Overtake Apple in Stock Buybacks and Dividends Under New Apple CEO John Ternus,0.8570913076400757
2026-09-12,Day 1 Checking In Apple Stock,0.0
2026-09-12,"Dow Jones Futures: Fed Rate Hike Seen As Oil, Yields Pressure Stocks; Apple, Moderna Are New Buys",0.0
2026-09-12,Apple Stock (AAPL) Opinions on Foldable iPhone Launch,0.0
2026-09-12,Apple's AI vision is tailored for the moment of AI panic,0.0
2026-09-12,Apple Health Chief Knows the Health App Needs Work,0.0
